date,domestic_market_contract_low,export_market_spot,domestic_market_spot,wtisplc,mcoilbrenteu,gasregm,impch,expch,prubbusdm,wpufd4111,pcu325211325211,pcu32611332611301,wpu0915021625,pcu3252132521,mhhngsp,wpu072205011,pcu32611132611115,pcu32611132611112,wpu0915021622,pcu3252113252111,canada_export,usa_export,india_export,south_africa_export,turkey_export,brazil_export,germany_export,united_kingdom_export,canada_import,usa_import,india_import,south_africa_import,germany_import,united_kingdom_import,japan_import
2017-05-01,72.0,49.5,57.0,48.48,50.33,2.391,41756.844722,9880.023522,98.6067785788373,208.3,274.1,229.7,103.3,169.0,3.15,102.2,126.9,122.2,107.6,245.8,93204912.0,208458336.0,6874394.0,4553413.0,2631294.0,39301180.0,130404272.0,43935300.0,44560733.0,103305700.0,56552299.0,12209958.0,128051044.0,66399882.0,26526438.0
2017-06-01,72.0,46.25,57.0,45.18,46.37,2.347,42258.078621,9718.210931,79.7675530736104,209.9,272.9,228.5,103.0,168.1,2.98,101.7,126.3,122.2,107.6,244.5,96065199.0,209306081.0,8848590.0,3754569.0,3900733.0,36928827.0,128905680.0,43480245.0,47393173.0,98188672.0,63625627.0,11289443.0,119216496.0,82842719.0,19828997.0
2017-07-01,72.0,47.0,57.0,46.63,48.48,2.3,43561.110857,9954.063313,79.3528395564121,208.5,270.3,225.4,102.8,165.7,2.98,100.6,126.4,121.6,107.1,241.4,106799788.0,206529608.0,16110347.0,4769927.0,1872540.0,42978472.0,125581309.0,37176965.0,48791002.0,113660081.0,64626414.0,10352310.0,124143946.0,61919098.0,25848326.0
2017-08-01,75.0,47.0,57.0,48.04,51.7,2.38,45782.311949,10825.46077,83.1023445805132,208.0,269.9,225.4,103.4,165.2,2.9,100.6,126.8,121.5,107.0,240.8,95217462.0,191336203.0,20814420.0,2388281.0,2342852.0,37073868.0,133644478.0,30540945.0,46290370.0,104104567.0,66748612.0,13662143.0,134319459.0,63248735.0,24430387.0
2017-09-01,77.0,56.0,62.0,49.82,56.15,2.645,45405.051275,10895.979304,83.6584082517622,207.6,272.6,226.1,103.6,166.7,2.98,101.3,127.6,121.7,107.2,244.3,89483416.0,182740309.0,27165564.0,4065598.0,4878201.0,28237249.0,143846973.0,35373852.0,41212196.0,102058260.0,68737125.0,14115401.0,129858670.0,65548907.0,21705006.0
2017-10-01,80.5,56.0,62.0,51.58,57.51,2.505,48133.149629,12963.222187,73.6116493026981,207.6,277.2,232.6,104.5,169.6,2.88,103.5,128.6,123.2,108.5,249.4,103701823.0,194515239.0,20994549.0,3638570.0,3134214.0,28275417.0,127540876.0,32170413.0,58701009.0,136951833.0,61864926.0,8667545.0,128434522.0,65693337.0,22079921.0
2017-11-01,82.0,57.0,62.0,56.64,62.71,2.564,48104.793415,12908.394227,70.2656652434845,207.7,278.8,235.0,105.3,170.2,3.01,105.7,128.6,123.9,109.1,251.6,109996678.0,174785643.0,25221198.0,1577269.0,7594834.0,35202130.0,143158520.0,30851084.0,48460796.0,134169935.0,54300018.0,11687525.0,124837327.0,68550285.0,21710914.0
2017-12-01,82.0,55.0,58.25,57.88,64.37,2.477,44439.382241,13629.874337,73.6340049532346,207.1,280.3,236.9,105.0,170.9,2.82,106.3,129.2,125.3,110.3,253.2,133298585.0,215739485.0,24546179.0,1101132.0,3900157.0,46618083.0,112527983.0,29355321.0,46029872.0,138704412.0,48432346.0,9205616.0,97183581.0,50719151.0,29436583.0
2018-01-01,79.0,56.0,58.0,63.7,69.08,2.555,45681.310362,9909.454284,76.8242063567335,206.6,275.1,239.0,104.8,168.2,3.87,107.1,129.0,127.1,111.8,247.0,143401561.0,232734053.0,18856401.0,1103810.0,2394502.0,46025981.0,150814620.0,36899687.0,44617775.0,141408606.0,60943621.0,16290882.0,110816099.0,69410706.0,26792551.0
2018-02-01,83.0,60.0,61.0,62.23,65.32,2.587,38956.173961,9743.12115,78.4085743171663,204.9,278.0,236.8,107.2,169.9,2.67,106.3,132.4,126.6,111.9,247.3,103909175.0,265599511.0,8717652.0,1327675.0,4593585.0,35562374.0,156836460.0,38870675.0,47817916.0,105149496.0,58767700.0,13058392.0,130183432.0,61132015.0,29372703.0
2018-03-01,83.0,63.0,61.0,62.73,66.02,2.591,38273.829291,12653.006282,78.1670180931732,209.2,282.7,238.1,107.5,173.1,2.69,106.8,133.0,127.4,112.0,252.0,122330677.0,259964470.0,28392668.0,1370030.0,4150002.0,37172805.0,154557679.0,44307733.0,53323574.0,125775090.0,69510586.0,15182544.0,133780302.0,62223486.0,25118406.0
2018-04-01,83.0,59.0,61.0,66.25,72.11,2.757,38227.767574,10509.567261,77.7415047447978,206.7,280.7,239.7,107.5,172.3,2.8,107.5,132.8,127.1,111.7,248.9,126268633.0,255014329.0,19667205.0,1792370.0,4413602.0,39143329.0,144434054.0,40161507.0,50941393.0,130014242.0,64570491.0,14136668.0,128948613.0,69871509.0,27820914.0
2018-05-01,83.0,59.0,61.0,69.98,76.98,2.901,43866.578304,10397.753833,76.1236900344774,208.3,285.1,236.2,107.6,175.0,2.8,106.2,133.2,128.1,112.5,254.3,137722452.0,290489297.0,17357890.0,1836235.0,6532668.0,36981207.0,134612662.0,44119562.0,54442357.0,140427247.0,67661237.0,12965314.0,130451552.0,59146263.0,25215756.0
2018-06-01,83.0,59.0,61.0,67.87,74.41,2.891,44524.005052,10855.733395,70.0483530041459,206.9,288.0,235.7,107.4,176.9,2.97,106.0,132.9,127.9,112.3,257.4,112064198.0,342839383.0,17645498.0,1978823.0,5168966.0,27315890.0,148777099.0,42689701.0,53813886.0,110482151.0,72670277.0,11630702.0,128496501.0,67239838.0,24397455.0
2018-07-01,83.0,57.5,61.0,70.98,74.25,2.849,47009.750007,10151.956607,66.1977615602277,206.9,289.0,234.2,107.7,177.4,2.83,105.3,133.4,127.5,112.1,257.7,141160535.0,300539287.0,25198524.0,1741254.0,3611441.0,32910392.0,123436793.0,45552511.0,47077129.0,143902524.0,78222461.0,13972850.0,135355041.0,71459861.0,25939838.0
2018-08-01,83.0,53.0,59.75,68.06,72.53,2.836,47796.194112,9278.141243,66.5917590376227,205.9,292.6,234.2,107.4,179.6,2.96,105.3,133.0,127.2,111.8,262.7,142726808.0,299774797.0,35849971.0,1377694.0,2736783.0,43972277.0,114339375.0,33535363.0,52073212.0,141371849.0,86689358.0,17794285.0,124161360.0,68356903.0,23225513.0
2018-09-01,86.0,52.0,58.0,70.23,78.89,2.836,49938.049895,9733.102127,64.9477007375421,205.5,290.4,230.7,106.7,178.4,3.0,104.1,132.3,126.9,111.6,260.3,119229537.0,310842969.0,47661218.0,1449700.0,5981092.0,39416285.0,122017345.0,33210426.0,55763746.0,126476459.0,72873093.0,15833662.0,119022345.0,68736997.0,21615409.0
2018-10-01,86.0,51.0,58.0,70.75,81.03,2.86,52081.070497,9188.675374,64.4318867137904,206.4,291.4,233.7,107.1,179.0,3.28,105.2,132.8,126.3,111.1,260.8,109716872.0,343522055.0,45661348.0,2022871.0,7725116.0,42631592.0,130280737.0,43253658.0,56271095.0,117183571.0,69745174.0,13708255.0,128266016.0,70627906.0,26078588.0
2018-11-01,83.0,49.0,56.5,56.96,64.75,2.647,46344.570969,8650.462613,61.0147262177998,208.7,286.8,233.7,107.0,176.1,4.09,105.2,132.7,126.6,111.4,254.6,113835122.0,292161731.0,60491133.0,2043532.0,3541041.0,28684628.0,116925599.0,42716850.0,46749243.0,122389713.0,65644456.0,13249502.0,108064567.0,68014214.0,25848965.0
2018-12-01,80.0,44.0,53.5,49.52,57.36,2.366,45814.858502,9210.239622,64.4388411130883,212.9,282.2,224.9,106.6,173.0,4.04,101.9,132.2,126.7,111.4,248.7,110489685.0,295953327.0,44477407.0,968981.0,7231218.0,36202803.0,74584907.0,32207825.0,43610111.0,113118355.0,57986337.0,8848720.0,102475748.0,54447759.0,21291154.0
2019-01-01,80.0,43.5,53.0,51.38,59.41,2.248,41302.50818,7105.423454,71.8944761455489,209.6,276.5,223.8,105.8,169.7,3.11,101.5,131.4,126.3,111.1,242.7,112128280.0,312774174.0,48006455.0,908899.0,4395350.0,32462873.0,126246813.0,42842902.0,46458314.0,108772031.0,67956128.0,12576008.0,111455496.0,79066490.0,24221788.0
2019-02-01,80.0,43.0,53.0,54.95,63.96,2.309,33027.758098,8083.567641,73.9009577214054,208.9,275.8,223.7,104.8,169.3,2.69,101.5,130.0,125.7,110.7,241.3,114893274.0,295477141.0,58469172.0,1812408.0,4907958.0,29367982.0,122338709.0,41069648.0,43595424.0,119173602.0,49418362.0,8008851.0,111729748.0,72098658.0,21618332.0
2019-03-01,80.0,43.5,52.0,58.15,66.14,2.516,31078.662933,10574.292487,77.7544645422103,210.5,273.9,223.7,104.5,168.2,2.95,101.8,129.6,124.5,109.7,239.7,138285411.0,314866355.0,58777728.0,1339761.0,3790184.0,26997797.0,127625316.0,38212128.0,43877085.0,135591295.0,56968605.0,7889495.0,125917135.0,82276655.0,20834135.0
2019-04-01,83.0,44.0,51.0,63.86,71.23,2.798,34499.454932,7900.415334,77.6248665680858,210.3,273.9,224.4,104.6,168.3,2.65,102.0,129.8,123.5,109.0,239.2,132813501.0,314363477.0,41646731.0,1459670.0,2105013.0,24655884.0,128089166.0,39795746.0,41030383.0,138897451.0,54319369.0,9510946.0,123568836.0,60992139.0,20489478.0
2019-05-01,83.0,44.0,51.75,60.83,71.32,2.859,39023.881706,9070.662843,81.5516851840572,211.1,275.7,221.4,104.8,169.4,2.64,101.0,130.0,122.6,108.2,241.7,132159170.0,332723733.0,38861222.0,2826686.0,2677812.0,28126202.0,136247947.0,38643020.0,40827368.0,153702548.0,54428851.0,11072128.0,124104748.0,64557934.0,22193056.0
2019-06-01,83.0,40.0,50.5,54.66,64.22,2.716,38732.97518,9168.472651,89.9164386367575,212.3,273.2,222.7,105.7,167.8,2.4,101.4,131.3,123.8,109.2,238.2,109496158.0,346765618.0,34790924.0,2282332.0,1039279.0,26283663.0,105155935.0,37508026.0,39398331.0,116751172.0,52313559.0,7419895.0,118627848.0,57128823.0,20439368.0
2019-07-01,80.0,38.0,48.0,57.35,63.92,2.74,41237.166159,8700.82272,79.7238841910249,211.5,272.7,222.0,105.8,167.4,2.37,101.2,131.4,124.9,110.0,237.2,129423268.0,327495712.0,48865600.0,3611368.0,3870195.0,30487579.0,114229885.0,43059741.0,41272954.0,134063384.0,44705008.0,11630094.0,119158073.0,67370379.0,23943046.0
2019-08-01,77.0,37.0,45.0,54.81,59.04,2.621,40955.642945,9413.541123,67.7304932369297,210.8,273.1,220.9,105.3,167.4,2.22,100.8,130.7,121.3,107.2,237.1,114772325.0,368726811.0,36736202.0,2308320.0,1639291.0,31694629.0,100403220.0,25979675.0,36705313.0,116628272.0,51548235.0,7355328.0,104644346.0,65383644.0,19288038.0
2019-09-01,80.0,35.0,43.25,56.95,62.83,2.592,39866.673154,8604.763411,68.1361348959393,211.0,273.3,220.9,104.9,167.6,2.56,100.8,130.2,119.2,105.6,237.6,103573085.0,322181305.0,29764851.0,3347356.0,2080077.0,18521966.0,111929802.0,29690340.0,37771636.0,113947116.0,39262234.0,9712380.0,108555268.0,68441589.0,19761817.0
2019-10-01,80.0,35.0,43.0,53.96,59.71,2.627,39794.889454,8854.883948,65.121509293294,212.3,273.8,221.1,105.3,167.8,2.33,100.9,130.8,120.1,105.8,238.7,97322938.0,358169749.0,28414748.0,3260444.0,1807127.0,23508516.0,116771285.0,30813797.0,40774448.0,109790468.0,40662281.0,10903188.0,106896782.0,71780191.0,19496386.0
2019-11-01,77.0,32.0,41.25,57.03,63.21,2.598,36172.914882,10103.196777,69.723710078964,215.5,271.2,219.7,105.6,166.2,2.65,100.3,131.3,121.4,106.8,235.4,86449145.0,284841716.0,47539897.0,2545687.0,2194514.0,25674718.0,102739832.0,31409982.0,33481524.0,96516853.0,46535138.0,9768025.0,94972711.0,77403311.0,21282890.0
2019-12-01,77.0,30.0,39.25,59.88,67.31,2.555,33418.149084,8901.174927,74.949424390598,215.1,266.1,217.7,105.5,163.1,2.22,99.6,131.2,122.7,107.8,229.5,111720880.0,302420633.0,32843564.0,2667468.0,1707525.0,18073457.0,76058870.0,23009852.0,34113610.0,116273104.0,41756821.0,6341549.0,75502249.0,48808433.0,15308706.0
2020-01-01,47.0,34.0,40.0,57.52,63.65,2.548,32952.352592,7155.657444,75.2125082780706,214.8,265.7,215.5,105.0,163.1,2.02,98.8,130.6,123.1,108.1,228.9,102038242.0,301413744.0,28318292.0,2051348.0,1378324.0,23798176.0,125010085.0,30732921.0,32099690.0,103046439.0,47411776.0,13099154.0,86785738.0,54270841.0,15205576.0
2020-02-01,47.0,34.0,40.75,50.54,55.66,2.442,22581.562737,6826.571262,71.6608757971895,211.1,269.6,218.0,104.8,165.4,1.91,99.7,130.3,118.6,104.6,232.8,103882842.0,326192001.0,23027730.0,2062639.0,2774072.0,21023084.0,112655111.0,32269837.0,34785286.0,104157995.0,54102577.0,6377471.0,97868352.0,52090347.0,15930684.0
2020-03-01,47.0,32.0,39.25,29.21,32.01,2.234,19641.297588,7930.826696,68.3729457395668,211.6,268.6,217.4,105.3,164.7,1.79,99.5,130.9,117.4,103.7,231.9,107598247.0,318866830.0,19779001.0,2847539.0,2175264.0,20016432.0,137755475.0,31589575.0,40834224.0,112131741.0,48872486.0,7311571.0,110410699.0,51446593.0,17251474.0
2020-04-01,43.0,29.0,35.5,16.55,18.38,1.841,30740.324985,8630.680142,60.6993711474302,212.0,255.8,219.1,104.8,156.8,1.74,100.1,130.5,120.6,105.9,216.6,107102951.0,265203321.0,29432622.0,3541562.0,1313777.0,22926049.0,117563073.0,26414923.0,36107115.0,103108844.0,33240787.0,7328026.0,98054627.0,44060897.0,15507089.0
2020-05-01,43.0,28.0,33.25,28.56,29.38,1.87,36323.554668,9693.075359,61.37364060725,225.0,249.0,214.1,104.3,152.7,1.75,98.3,129.9,122.1,106.8,210.2,99729850.0,290610475.0,44269608.0,1745908.0,1962717.0,24109705.0,98706903.0,25552748.0,34941088.0,104418415.0,38869078.0,4244843.0,91108633.0,39468459.0,15566395.0
2020-06-01,47.0,31.0,37.75,38.31,40.27,2.082,37293.395274,9237.367341,64.7854381831213,215.0,251.1,211.7,103.4,153.8,1.63,97.5,129.1,121.4,106.2,212.1,82414899.0,323210907.0,36229666.0,1753708.0,1605099.0,31862428.0,105020740.0,31586728.0,35856012.0,87506959.0,38748802.0,4534450.0,87026767.0,48746480.0,14015597.0
2020-07-01,52.0,35.0,41.75,40.71,43.24,2.183,40482.286314,9088.239031,67.9849372594608,212.3,254.5,216.5,103.6,155.7,1.77,99.2,129.3,121.4,106.2,217.3,86786839.0,299764085.0,40642988.0,2053072.0,1917152.0,25676039.0,107224145.0,34187715.0,38720042.0,90458218.0,41654347.0,5454575.0,93171636.0,54487306.0,15003206.0
2020-08-01,57.0,40.0,44.5,42.34,44.74,2.182,40613.399267,10962.790264,79.9616260398618,211.7,261.2,214.3,104.3,159.5,2.3,98.4,130.0,120.5,105.5,225.1,95235059.0,295126509.0,31071587.0,2638636.0,2612764.5,24283028.0,101980048.0,19568806.0,41031205.0,105835082.0,42028761.0,5539008.0,92650103.0,54499507.0,11955639.0
2020-09-01,62.0,44.5,50.5,39.63,40.91,2.183,41017.169756,11501.427364,89.3124438678774,213.3,262.3,220.9,106.1,160.2,1.92,100.8,132.0,122.7,108.3,226.0,103045253.0,286334001.0,22185392.0,2952215.0,3308377.0,18908995.0,120489246.0,25982452.0,39210868.0,112969708.0,49380210.0,5756154.0,108149249.0,53271218.0,12345583.0
2020-10-01,62.0,47.0,55.0,39.4,40.19,2.158,44672.409615,14802.584475,101.520278489552,216.8,272.2,224.0,107.2,166.0,2.39,101.9,133.1,123.4,109.4,238.2,108125301.0,312742536.0,24609360.0,1578018.0,2372563.0,17437540.0,116922018.0,30986505.0,40947306.0,116925749.0,52914871.0,7829297.0,99053764.0,54338957.0,14707676.0
2020-11-01,62.0,46.0,52.25,40.94,42.69,2.108,44731.676555,14206.533468,110.151798107092,215.6,273.6,222.4,108.3,167.0,2.61,101.3,134.7,124.9,110.6,240.0,113705840.0,296936173.0,13866269.0,1658047.0,3702979.0,20086691.0,126247456.0,35064924.0,39909408.0,122155237.0,49718025.0,10151536.0,91535329.0,65492640.0,14330418.0
2020-12-01,67.0,50.5,53.5,47.02,49.99,2.195,41633.922784,14508.082549,107.745595720848,212.4,279.1,228.4,109.0,170.4,2.59,104.1,135.6,125.7,111.2,246.3,120979267.0,340795224.0,12341750.0,,1655730.0,15120273.0,95608542.0,28268268.0,35237272.0,119182956.0,69058387.0,,82139286.0,56064328.0,13403707.0
2021-01-01,72.0,55.0,62.25,52.0,54.77,2.334,38870.041824,13015.781834,104.398944035707,213.8,287.5,229.2,110.0,175.4,2.71,104.3,136.9,128.0,112.9,256.7,128071250.0,396977349.0,16976576.0,1703952.0,4119510.0,20369372.0,137179253.0,35380945.0,35995556.0,128562377.0,86194873.0,12083334.0,98245960.0,48169995.0,15713303.0
2021-02-01,79.0,68.0,69.0,59.04,62.28,2.501,33871.464004,9261.250069,105.246154792108,216.3,300.4,233.0,109.9,182.4,5.35,105.7,136.4,128.0,113.0,271.7,139813483.0,339375158.0,13548987.0,2076096.0,9241435.0,15252470.0,144495847.0,39089565.0,41060728.0,136076768.0,74579462.0,10573406.0,116133820.0,65344887.0,14489459.0
2021-03-01,86.0,87.0,84.5,62.33,65.41,2.81,39988.426519,12808.857466,108.160215326471,217.4,326.7,242.9,113.0,197.4,2.62,109.4,140.1,135.7,119.0,302.3,157479309.0,389929332.0,14470114.0,3373236.0,11419543.0,23109583.0,158007234.0,54045923.0,52459408.0,165180445.0,74198543.0,18486262.0,133762418.0,67048554.0,17088595.0
2021-04-01,93.0,85.0,85.0,61.72,64.81,2.858,37408.536229,11905.630501,99.3282073014635,221.1,342.8,247.4,117.0,206.9,2.66,113.4,144.9,137.5,120.4,321.8,154288060.0,334803576.0,10033898.0,3496031.0,17622839.0,22548114.0,169994126.0,53027371.0,54118886.0,163027307.0,75799992.0,17450443.0,147417159.0,62273824.0,18554327.0
2021-05-01,98.0,87.0,87.5,65.17,68.53,2.985,38507.660086,12404.530712,105.414992152843,226.1,350.3,255.9,120.4,211.5,2.91,117.3,149.2,142.2,124.3,329.8,137577168.0,373388552.0,23252642.0,3219061.0,13657195.0,28509586.0,163369013.0,54713918.0,68907927.0,151723024.0,76151600.0,23782419.0,151467079.0,70926561.0,16472774.0
2021-06-01,103.0,87.0,92.5,71.38,73.16,3.064,39819.353721,12139.772559,97.0688826192269,230.6,362.9,268.6,123.0,219.0,3.26,122.4,152.0,146.2,128.3,342.7,149432679.0,359259049.0,37141561.0,1784753.0,10878306.0,29989327.0,182075184.0,53030684.0,70133358.0,166868551.0,60442447.0,19365186.0,141571856.0,93522573.0,17057304.0
2021-07-01,108.0,92.0,97.0,72.49,75.17,3.136,40315.751733,11751.586663,84.9233924775288,227.059,371.402,275.777,124.856,224.263,3.84,125.006,154.144,146.07,128.732,353.336,185225434.0,346149667.0,30853674.0,3099196.0,11656741.0,32150107.0,166706783.0,47806818.0,78317866.0,213337303.0,69870419.0,12447950.0,156467384.0,86365913.0,18309838.0
2021-08-01,108.0,90.0,100.75,67.73,70.75,3.158,42896.454582,11239.060205,86.2496117460692,231.623,376.96,282.857,129.136,228.255,4.07,127.554,159.699,152.898,134.602,358.454,149720547.0,370877364.0,10294501.0,2000081.0,14078580.0,41610784.0,131424895.0,33076641.0,72700921.0,178319934.0,76410017.0,20939468.0,138165474.0,82963300.0,18321222.0
2021-09-01,108.0,85.0,98.75,71.65,74.49,3.175,47384.883751,11028.357886,81.2240575782592,236.751,377.061,286.721,130.497,228.723,5.16,128.944,161.199,164.093,143.875,358.01,146383258.0,409792631.0,8854262.0,2829699.0,12462762.0,26406150.0,167765087.0,48762381.0,90393588.0,189590281.0,79683324.0,13787491.0,136356998.0,80172926.0,21773956.0
2021-10-01,103.0,78.5,91.75,81.48,83.54,3.291,47986.674412,16678.510021,85.5368228883846,236.293,379.449,285.666,132.865,230.093,5.51,128.565,164.42,168.906,147.624,359.606,207861569.0,376461193.0,15934432.0,2968270.0,7670435.0,33366660.0,161000360.0,45417169.0,72978322.0,241932910.0,64651393.0,15824064.0,170057346.0,83566524.0,20914222.0
2021-11-01,98.0,75.0,86.25,79.15,81.05,3.395,48360.676273,15865.223364,88.5024565295995,239.109,375.398,296.322,132.216,227.575,5.05,132.399,163.6,167.268,146.348,353.75,181329299.0,356909698.0,18155374.0,4272987.0,12636608.0,30282686.0,156012909.0,49069658.0,66495504.0,219847232.0,68942641.0,15880512.0,142465902.0,83843268.0,23869675.0
2021-12-01,93.0,65.5,76.25,71.71,74.17,3.307,49525.453032,13343.611899,88.1867087380963,238.463,367.883,292.442,130.467,222.851,3.76,131.003,161.287,161.253,141.662,343.395,162240764.0,362584392.0,15848934.0,3368787.0,10850918.0,36191998.0,131881421.0,38502405.0,53891454.0,198081347.0,73927005.0,11952322.0,133905307.0,82845701.0,20307828.0
2022-01-01,93.0,61.0,71.5,83.22,86.51,3.315,47846.865938,11475.205432,90.21055782856,241.648,357.296,285.039,129.916,217.024,4.38,128.339,160.502,158.663,139.644,328.684,178140007.0,410745829.0,12071230.0,2174737.0,8621323.0,31415738.0,160060029.0,41135486.0,68411546.0,202525129.0,57044744.0,19140124.0,139081194.0,76331460.0,24401878.0
2022-02-01,93.0,61.0,69.25,91.64,97.13,3.517,42259.975985,11593.988132,96.8899654160606,245.618,357.647,284.688,129.938,217.216,4.69,128.213,160.517,155.82,137.429,328.986,148803911.0,426675081.0,9866869.0,2076855.0,14409174.0,26717088.0,169907642.0,53757910.0,58743160.0,171455802.0,58266726.0,11882970.0,155061110.0,78172598.0,22821937.0
2022-03-01,97.0,62.5,68.75,108.5,117.25,4.222,47373.521578,13375.086886,98.3014720470411,250.917,357.628,288.808,130.33,217.315,4.9,129.695,161.015,155.066,136.842,328.095,171481945.0,484272027.0,11616153.0,4979994.0,20459693.0,34374258.0,195164436.0,60393065.0,75654793.0,195510706.0,86926434.0,17048929.0,186689633.0,89253817.0,27688871.0
2022-04-01,97.0,67.0,72.5,101.78,104.58,4.109,41772.201093,11201.691921,97.0667226529915,255.798,370.66,291.62,130.063,225.154,6.6,130.707,160.254,155.218,136.96,343.327,145065591.0,517968858.0,3833769.0,4216186.0,35769808.0,32568034.0,173743569.0,55788135.0,76931761.0,173308701.0,103849946.0,24171190.0,165827322.0,90545692.0,24458748.0
2022-05-01,100.0,70.0,71.5,109.55,113.34,4.444,43864.418558,12321.325105,96.0544839308527,258.928,377.211,291.348,137.784,228.948,8.14,130.805,170.766,157.801,138.972,349.319,116723926.0,511757714.0,3414820.0,2632904.0,22586175.0,32324858.0,175757550.0,63897507.0,76261774.0,136659510.0,107343571.0,18372337.0,171714186.0,79605486.0,21344051.0
2022-06-01,100.0,,,114.84,122.71,4.929,48625.3061,11678.394417,94.0215629822002,259.227,380.764,304.147,138.381,231.26,7.7,135.578,171.388,159.5,140.297,352.112,93980358.0,448242158.0,3730391.0,3219451.0,25440416.0,33113508.0,178815228.0,54885455.0,67153906.0,112939262.0,135751826.0,19460519.0,170543424.0,101189454.0,28424045.0
2022-07-01,97.0,,,101.62,111.93,4.559,46664.149308,12267.235538,82.938383507189,263.315,373.717,304.969,139.078,227.919,7.28,135.873,172.337,159.5,140.297,342.621,88981767.0,474253872.0,4833895.0,3539054.0,15891235.0,26982510.0,139543051.0,46749406.0,63197732.0,107697085.0,140327139.0,20332641.0,154733071.0,87948739.0,27934178.0
2022-08-01,93.0,,,93.67,100.45,3.975,50348.836582,12906.699996,73.3045584509684,262.981,362.99,303.837,143.702,221.903,8.81,135.466,178.92,161.653,141.973,329.278,123065609.0,453122670.0,5476717.0,3683749.0,19783404.0,23870136.0,136630959.0,32000512.0,61120653.0,142831470.0,120324617.0,19310108.0,144131334.0,81872550.0,26097012.0
2022-09-01,90.0,,,84.26,89.76,3.7,49247.891499,11953.51058,66.9564987905564,265.656,361.407,308.976,143.787,220.836,7.88,137.316,179.097,161.28,141.413,326.451,128225112.0,401790570.0,2561873.0,3478139.0,18255991.0,21317329.0,145081910.0,43680408.0,72844563.0,107230475.0,156434480.0,14410445.0,113310929.0,74477441.0,21277339.0
2022-10-01,90.0,,,87.55,93.33,3.815,44571.967124,15698.339652,68.5357286494898,268.312,353.405,311.13,143.472,216.053,5.66,138.09,178.722,157.362,138.361,316.901,129493155.0,403395083.0,5651870.0,4469198.0,18255991.0,19748369.0,135796605.0,,60681920.0,135550402.0,155159512.0,16783023.0,119307001.0,109421098.0,
2022-11-01,90.0,,,84.37,91.42,3.685,36876.437049,15576.005996,65.2658343099326,278.025,341.941,309.869,142.166,208.999,5.45,137.637,177.242,151.405,133.72,300.185,,,,3614701.0,18255991.0,19595788.0,,,,,,11079039.0,,,
2022-12-01,90.0,,,76.44,80.92,3.21,36876.437049,15576.005996,65.2658343099326,278.025,341.941,310.296,,,5.53,137.79,177.399,151.405,133.72,291.825,,,,,18255991.0,19595788.0,,,,,,,,,
